mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric,region_rf
4,650,18,rmse,standard,98.60319715337941,5,4.900905850144345,pre0_mod214_post0,hydro_doy,Dry_sub_humid
4,650,18,rsq,standard,0.2095273007007993,5,0.042128597522068136,pre0_mod214_post0,hydro_doy,Dry_sub_humid
4,650,21,mae,standard,73.2851992430452,5,4.81821864485077,pre0_mod215_post0,hydro_doy,Dry_sub_humid
4,650,21,rmse,standard,99.11948035750024,5,4.921417579254776,pre0_mod215_post0,hydro_doy,Dry_sub_humid
4,650,21,rsq,standard,0.20504920588793538,5,0.04174532305889544,pre0_mod215_post0,hydro_doy,Dry_sub_humid
4,650,25,mae,standard,73.8799904582862,5,5.045281959559831,pre0_mod216_post0,hydro_doy,Dry_sub_humid
4,650,25,rmse,standard,99.26980706277013,5,5.148953035707276,pre0_mod216_post0,hydro_doy,Dry_sub_humid
4,650,25,rsq,standard,0.2055511393366716,5,0.04604401820373201,pre0_mod216_post0,hydro_doy,Dry_sub_humid
4,850,3,mae,standard,71.91073612256939,5,5.147145665288934,pre0_mod217_post0,hydro_doy,Dry_sub_humid
4,850,3,rmse,standard,98.79209173937016,5,5.061046403816728,pre0_mod217_post0,hydro_doy,Dry_sub_humid
4,850,3,rsq,standard,0.2019116957654172,5,0.04063155979561188,pre0_mod217_post0,hydro_doy,Dry_sub_humid
4,850,6,mae,standard,71.81094335485892,5,5.030883333260228,pre0_mod218_post0,hydro_doy,Dry_sub_humid
4,850,6,rmse,standard,98.52225051477332,5,5.0233230618990925,pre0_mod218_post0,hydro_doy,Dry_sub_humid
4,850,6,rsq,standard,0.20878840909169671,5,0.04064301345226843,pre0_mod218_post0,hydro_doy,Dry_sub_humid
4,850,9,mae,standard,71.98938728352687,5,5.000619769092972,pre0_mod219_post0,hydro_doy,Dry_sub_humid
4,850,9,rmse,standard,98.66733913718438,5,4.972729216348849,pre0_mod219_post0,hydro_doy,Dry_sub_humid
4,850,9,rsq,standard,0.20554831568447438,5,0.040686193732006964,pre0_mod219_post0,hydro_doy,Dry_sub_humid
4,850,12,mae,standard,72.14135371766737,5,4.914877940542722,pre0_mod220_post0,hydro_doy,Dry_sub_humid
4,850,12,rmse,standard,98.3515067604682,5,4.983423995687013,pre0_mod220_post0,hydro_doy,Dry_sub_humid
4,850,12,rsq,standard,0.2144656308965652,5,0.04201471337212609,pre0_mod220_post0,hydro_doy,Dry_sub_humid
4,850,15,mae,standard,72.15276223313899,5,4.901286441174728,pre0_mod221_post0,hydro_doy,Dry_sub_humid
4,850,15,rmse,standard,98.15033739164028,5,4.951536825932611,pre0_mod221_post0,hydro_doy,Dry_sub_humid
4,850,15,rsq,standard,0.21579238131473388,5,0.041085519307203514,pre0_mod221_post0,hydro_doy,Dry_sub_humid
4,850,18,mae,standard,73.28066683200254,5,5.08318549800806,pre0_mod222_post0,hydro_doy,Dry_sub_humid
4,850,18,rmse,standard,99.21567594455406,5,5.065477729771348,pre0_mod222_post0,hydro_doy,Dry_sub_humid
4,850,18,rsq,standard,0.204334183699714,5,0.04525390377115823,pre0_mod222_post0,hydro_doy,Dry_sub_humid
4,850,21,mae,standard,73.76514821309149,5,5.230733852287326,pre0_mod223_post0,hydro_doy,Dry_sub_humid
4,850,21,rmse,standard,99.35493775258091,5,5.193457579809523,pre0_mod223_post0,hydro_doy,Dry_sub_humid
4,850,21,rsq,standard,0.2026066650832757,5,0.04320053459140082,pre0_mod223_post0,hydro_doy,Dry_sub_humid
4,850,25,mae,standard,73.81247120166614,5,5.046670865338386,pre0_mod224_post0,hydro_doy,Dry_sub_humid
4,850,25,rmse,standard,99.26672450175649,5,5.097475188021081,pre0_mod224_post0,hydro_doy,Dry_sub_humid
4,850,25,rsq,standard,0.2025104808376039,5,0.04401420891867161,pre0_mod224_post0,hydro_doy,Dry_sub_humid
4,1050,3,mae,standard,71.86948851745069,5,5.196854723002918,pre0_mod225_post0,hydro_doy,Dry_sub_humid
4,1050,3,rmse,standard,98.84233027355044,5,5.142867186391618,pre0_mod225_post0,hydro_doy,Dry_sub_humid
4,1050,3,rsq,standard,0.20202170267379843,5,0.03909081886511362,pre0_mod225_post0,hydro_doy,Dry_sub_humid
4,1050,6,mae,standard,72.09829868994217,5,5.157479304391627,pre0_mod226_post0,hydro_doy,Dry_sub_humid
4,1050,6,rmse,standard,98.82717043872071,5,5.084496964395078,pre0_mod226_post0,hydro_doy,Dry_sub_humid
4,1050,6,rsq,standard,0.2036372168930457,5,0.040368255198873826,pre0_mod226_post0,hydro_doy,Dry_sub_humid
4,1050,9,mae,standard,72.04319023302175,5,5.011694306609579,pre0_mod227_post0,hydro_doy,Dry_sub_humid
4,1050,9,rmse,standard,98.59564576081759,5,4.9932886509893475,pre0_mod227_post0,hydro_doy,Dry_sub_humid
4,1050,9,rsq,standard,0.20851652538976045,5,0.040872651238709805,pre0_mod227_post0,hydro_doy,Dry_sub_humid
4,1050,12,mae,standard,72.47667751378418,5,4.919559201165713,pre0_mod228_post0,hydro_doy,Dry_sub_humid
4,1050,12,rmse,standard,98.73658689417145,5,4.8821305390616905,pre0_mod228_post0,hydro_doy,Dry_sub_humid
4,1050,12,rsq,standard,0.20613193396367002,5,0.03987301692204844,pre0_mod228_post0,hydro_doy,Dry_sub_humid
4,1050,15,mae,standard,72.8536341565437,5,5.12333957152414,pre0_mod229_post0,hydro_doy,Dry_sub_humid
4,1050,15,rmse,standard,98.83278374186506,5,5.086266418171932,pre0_mod229_post0,hydro_doy,Dry_sub_humid
4,1050,15,rsq,standard,0.2074622097386159,5,0.043533111020708455,pre0_mod229_post0,hydro_doy,Dry_sub_humid
4,1050,18,mae,standard,72.95367945623087,5,4.982638961682775,pre0_mod230_post0,hydro_doy,Dry_sub_humid
4,1050,18,rmse,standard,98.81735425834161,5,5.01456835227968,pre0_mod230_post0,hydro_doy,Dry_sub_humid
4,1050,18,rsq,standard,0.21041035578497752,5,0.0443794606987835,pre0_mod230_post0,hydro_doy,Dry_sub_humid
4,1050,21,mae,standard,73.31621295738859,5,5.09535736055287,pre0_mod231_post0,hydro_doy,Dry_sub_humid
4,1050,21,rmse,standard,99.02117128749317,5,5.1630351567798005,pre0_mod231_post0,hydro_doy,Dry_sub_humid
4,1050,21,rsq,standard,0.20616760082633148,5,0.04317038614771223,pre0_mod231_post0,hydro_doy,Dry_sub_humid
4,1050,25,mae,standard,73.87925565794308,5,5.12354484298905,pre0_mod232_post0,hydro_doy,Dry_sub_humid
4,1050,25,rmse,standard,99.28100292581348,5,5.180869303334228,pre0_mod232_post0,hydro_doy,Dry_sub_humid
4,1050,25,rsq,standard,0.20580141722327713,5,0.045345141186075855,pre0_mod232_post0,hydro_doy,Dry_sub_humid
4,1250,3,mae,standard,71.96079457690342,5,4.998726501476297,pre0_mod233_post0,hydro_doy,Dry_sub_humid
4,1250,3,rmse,standard,98.7777189562598,5,4.982138848810664,pre0_mod233_post0,hydro_doy,Dry_sub_humid
4,1250,3,rsq,standard,0.20372650515165436,5,0.03897152490003545,pre0_mod233_post0,hydro_doy,Dry_sub_humid
4,1250,6,mae,standard,71.87052200157154,5,5.131986623586098,pre0_mod234_post0,hydro_doy,Dry_sub_humid
4,1250,6,rmse,standard,98.41335313785345,5,5.046039876523364,pre0_mod234_post0,hydro_doy,Dry_sub_humid
4,1250,6,rsq,standard,0.21046493887929527,5,0.0399217052051016,pre0_mod234_post0,hydro_doy,Dry_sub_humid
4,1250,9,mae,standard,72.0315054236921,5,5.125999914788535,pre0_mod235_post0,hydro_doy,Dry_sub_humid
4,1250,9,rmse,standard,98.5464661788916,5,5.0864518225998525,pre0_mod235_post0,hydro_doy,Dry_sub_humid
4,1250,9,rsq,standard,0.20760226067700152,5,0.04134453834853386,pre0_mod235_post0,hydro_doy,Dry_sub_humid
4,1250,12,mae,standard,72.25564949293562,5,4.958597381790615,pre0_mod236_post0,hydro_doy,Dry_sub_humid
4,1250,12,rmse,standard,98.5138879269494,5,4.950969754980905,pre0_mod236_post0,hydro_doy,Dry_sub_humid
4,1250,12,rsq,standard,0.20926649007132325,5,0.04091188662083304,pre0_mod236_post0,hydro_doy,Dry_sub_humid
4,1250,15,mae,standard,72.54390144468942,5,5.0626780434414895,pre0_mod237_post0,hydro_doy,Dry_sub_humid
4,1250,15,rmse,standard,98.41113182462755,5,4.991846154640591,pre0_mod237_post0,hydro_doy,Dry_sub_humid
4,1250,15,rsq,standard,0.21432010627464881,5,0.04255908031746088,pre0_mod237_post0,hydro_doy,Dry_sub_humid
4,1250,18,mae,standard,72.96056545479769,5,5.0381928128148745,pre0_mod238_post0,hydro_doy,Dry_sub_humid
4,1250,18,rmse,standard,98.92016299435221,5,4.996998334527106,pre0_mod238_post0,hydro_doy,Dry_sub_humid
4,1250,18,rsq,standard,0.20618843217183908,5,0.04400454936488015,pre0_mod238_post0,hydro_doy,Dry_sub_humid
4,1250,21,mae,standard,73.28661536547169,5,5.006299038557059,pre0_mod239_post0,hydro_doy,Dry_sub_humid
4,1250,21,rmse,standard,98.93092698211235,5,5.046097307416627,pre0_mod239_post0,hydro_doy,Dry_sub_humid
4,1250,21,rsq,standard,0.20678299503802292,5,0.04375180131967227,pre0_mod239_post0,hydro_doy,Dry_sub_humid
4,1250,25,mae,standard,73.73835191055538,5,5.0950150013357405,pre0_mod240_post0,hydro_doy,Dry_sub_humid
4,1250,25,rmse,standard,99.24429164233806,5,5.21878789239021,pre0_mod240_post0,hydro_doy,Dry_sub_humid
4,1250,25,rsq,standard,0.2053490970483082,5,0.04690841216167992,pre0_mod240_post0,hydro_doy,Dry_sub_humid
4,1450,3,mae,standard,71.46364259414031,5,5.002270315334331,pre0_mod241_post0,hydro_doy,Dry_sub_humid
4,1450,3,rmse,standard,98.41620387176641,5,4.923013122063813,pre0_mod241_post0,hydro_doy,Dry_sub_humid
4,1450,3,rsq,standard,0.20846977877681733,5,0.03883620570564012,pre0_mod241_post0,hydro_doy,Dry_sub_humid
4,1450,6,mae,standard,72.15136193077758,5,5.1307958978777535,pre0_mod242_post0,hydro_doy,Dry_sub_humid
4,1450,6,rmse,standard,98.78175686207543,5,5.080255506262471,pre0_mod242_post0,hydro_doy,Dry_sub_humid
4,1450,6,rsq,standard,0.2034048180118495,5,0.040460028199680594,pre0_mod242_post0,hydro_doy,Dry_sub_humid
4,1450,9,mae,standard,72.32692502146591,5,5.02875450549649,pre0_mod243_post0,hydro_doy,Dry_sub_humid
4,1450,9,rmse,standard,98.82645130801154,5,4.909637536672354,pre0_mod243_post0,hydro_doy,Dry_sub_humid
4,1450,9,rsq,standard,0.20501751526885975,5,0.040708019002198996,pre0_mod243_post0,hydro_doy,Dry_sub_humid
4,1450,12,mae,standard,72.3793461811029,5,5.052436504739907,pre0_mod244_post0,hydro_doy,Dry_sub_humid
4,1450,12,rmse,standard,98.64244067551348,5,4.948892880495483,pre0_mod244_post0,hydro_doy,Dry_sub_humid
4,1450,12,rsq,standard,0.2084258280790424,5,0.041322715830774404,pre0_mod244_post0,hydro_doy,Dry_sub_humid
4,1450,15,mae,standard,72.84187669248232,5,4.988281352392254,pre0_mod245_post0,hydro_doy,Dry_sub_humid
4,1450,15,rmse,standard,99.04203217066899,5,5.051267354492578,pre0_mod245_post0,hydro_doy,Dry_sub_humid
4,1450,15,rsq,standard,0.20268642094622025,5,0.04052326277399819,pre0_mod245_post0,hydro_doy,Dry_sub_humid
4,1450,18,mae,standard,73.08383185397697,5,4.992373815205911,pre0_mod246_post0,hydro_doy,Dry_sub_humid
4,1450,18,rmse,standard,98.88734559613185,5,4.989779094722655,pre0_mod246_post0,hydro_doy,Dry_sub_humid
4,1450,18,rsq,standard,0.2082773954111745,5,0.0440736421143423,pre0_mod246_post0,hydro_doy,Dry_sub_humid
4,1450,21,mae,standard,73.50335945570504,5,5.058553965412467,pre0_mod247_post0,hydro_doy,Dry_sub_humid
4,1450,21,rmse,standard,99.18618308673763,5,5.053471694593112,pre0_mod247_post0,hydro_doy,Dry_sub_humid
4,1450,21,rsq,standard,0.20362397441486765,5,0.043137141251341576,pre0_mod247_post0,hydro_doy,Dry_sub_humid
4,1450,25,mae,standard,73.81855376421325,5,5.051129119355162,pre0_mod248_post0,hydro_doy,Dry_sub_humid
4,1450,25,rmse,standard,99.26931028879929,5,5.108333609259596,pre0_mod248_post0,hydro_doy,Dry_sub_humid
4,1450,25,rsq,standard,0.20585477399990193,5,0.04612805944608169,pre0_mod248_post0,hydro_doy,Dry_sub_humid
4,1650,3,mae,standard,71.74248470041071,5,4.99826601090898,pre0_mod249_post0,hydro_doy,Dry_sub_humid
4,1650,3,rmse,standard,98.5152091427519,5,4.934842594317049,pre0_mod249_post0,hydro_doy,Dry_sub_humid
4,1650,3,rsq,standard,0.20802207535929373,5,0.039146818809572825,pre0_mod249_post0,hydro_doy,Dry_sub_humid
4,1650,6,mae,standard,71.90759980006115,5,5.013254116171616,pre0_mod250_post0,hydro_doy,Dry_sub_humid
4,1650,6,rmse,standard,98.57648213946293,5,4.964345986375285,pre0_mod250_post0,hydro_doy,Dry_sub_humid
4,1650,6,rsq,standard,0.20733645035979748,5,0.03922316983111053,pre0_mod250_post0,hydro_doy,Dry_sub_humid
4,1650,9,mae,standard,72.11043804539986,5,5.005068972222578,pre0_mod251_post0,hydro_doy,Dry_sub_humid
4,1650,9,rmse,standard,98.72011538423527,5,4.931340081492267,pre0_mod251_post0,hydro_doy,Dry_sub_humid
4,1650,9,rsq,standard,0.20702975418971942,5,0.04179050851578562,pre0_mod251_post0,hydro_doy,Dry_sub_humid
4,1650,12,mae,standard,72.06374351103861,5,4.983457406363122,pre0_mod252_post0,hydro_doy,Dry_sub_humid
4,1650,12,rmse,standard,98.23158290443293,5,4.9292357673536955,pre0_mod252_post0,hydro_doy,Dry_sub_humid
4,1650,12,rsq,standard,0.2164387553009643,5,0.041922101821694126,pre0_mod252_post0,hydro_doy,Dry_sub_humid
4,1650,15,mae,standard,72.6949597150662,5,5.031430444751507,pre0_mod253_post0,hydro_doy,Dry_sub_humid
4,1650,15,rmse,standard,98.70162950772325,5,5.075086536544787,pre0_mod253_post0,hydro_doy,Dry_sub_humid
4,1650,15,rsq,standard,0.2089153129203379,5,0.04385659585033206,pre0_mod253_post0,hydro_doy,Dry_sub_humid
4,1650,18,mae,standard,72.82236769797838,5,4.945926814144163,pre0_mod254_post0,hydro_doy,Dry_sub_humid
4,1650,18,rmse,standard,98.73121163558879,5,4.989194283074774,pre0_mod254_post0,hydro_doy,Dry_sub_humid
4,1650,18,rsq,standard,0.20947745540832738,5,0.04306076562082358,pre0_mod254_post0,hydro_doy,Dry_sub_humid
4,1650,21,mae,standard,73.35792706475539,5,5.0593960083903635,pre0_mod255_post0,hydro_doy,Dry_sub_humid
4,1650,21,rmse,standard,99.08656783381169,5,5.098050551077521,pre0_mod255_post0,hydro_doy,Dry_sub_humid
4,1650,21,rsq,standard,0.20583707380758207,5,0.04524234000797649,pre0_mod255_post0,hydro_doy,Dry_sub_humid
4,1650,25,mae,standard,73.61973004157605,5,5.029523674472356,pre0_mod256_post0,hydro_doy,Dry_sub_humid
4,1650,25,rmse,standard,99.13251332242555,5,5.1119405224726595,pre0_mod256_post0,hydro_doy,Dry_sub_humid
4,1650,25,rsq,standard,0.208608790911777,5,0.04695336500862312,pre0_mod256_post0,hydro_doy,Dry_sub_humid
6,250,3,mae,standard,71.59893258674042,5,5.011836832131539,pre0_mod257_post0,hydro_doy,Dry_sub_humid
6,250,3,rmse,standard,99.29905528237552,5,4.912250780377921,pre0_mod257_post0,hydro_doy,Dry_sub_humid
6,250,3,rsq,standard,0.19405713576991787,5,0.0374470253649745,pre0_mod257_post0,hydro_doy,Dry_sub_humid
6,250,6,mae,standard,72.15629763529193,5,5.0529970741713495,pre0_mod258_post0,hydro_doy,Dry_sub_humid
6,250,6,rmse,standard,99.01077448342184,5,4.880916345628403,pre0_mod258_post0,hydro_doy,Dry_sub_humid
6,250,6,rsq,standard,0.19867108988365564,5,0.040203247963832296,pre0_mod258_post0,hydro_doy,Dry_sub_humid
6,250,9,mae,standard,72.14590584513346,5,4.775133730621639,pre0_mod259_post0,hydro_doy,Dry_sub_humid
6,250,9,rmse,standard,99.27062849562483,5,4.681796190196218,pre0_mod259_post0,hydro_doy,Dry_sub_humid
6,250,9,rsq,standard,0.19388047256463814,5,0.0384121524668141,pre0_mod259_post0,hydro_doy,Dry_sub_humid
6,250,12,mae,standard,72.85090529934624,5,5.124674768454383,pre0_mod260_post0,hydro_doy,Dry_sub_humid
6,250,12,rmse,standard,99.46608762058922,5,5.048717947771685,pre0_mod260_post0,hydro_doy,Dry_sub_humid
6,250,12,rsq,standard,0.19347812794585104,5,0.041395124395041456,pre0_mod260_post0,hydro_doy,Dry_sub_humid
6,250,15,mae,standard,72.76400351797894,5,5.174940121092359,pre0_mod261_post0,hydro_doy,Dry_sub_humid
6,250,15,rmse,standard,99.2097783045381,5,5.204751795759845,pre0_mod261_post0,hydro_doy,Dry_sub_humid
6,250,15,rsq,standard,0.19853428995520458,5,0.043178680385584506,pre0_mod261_post0,hydro_doy,Dry_sub_humid
6,250,18,mae,standard,72.65944168499657,5,5.176326014644492,pre0_mod262_post0,hydro_doy,Dry_sub_humid
6,250,18,rmse,standard,98.7820255674575,5,5.059382132005853,pre0_mod262_post0,hydro_doy,Dry_sub_humid
6,250,18,rsq,standard,0.20559757762098135,5,0.04154325871707885,pre0_mod262_post0,hydro_doy,Dry_sub_humid
6,250,21,mae,standard,73.21004158315397,5,4.986528371699656,pre0_mod263_post0,hydro_doy,Dry_sub_humid
6,250,21,rmse,standard,99.31259118470642,5,4.837207778774744,pre0_mod263_post0,hydro_doy,Dry_sub_humid
6,250,21,rsq,standard,0.19704044894933068,5,0.04385891669575106,pre0_mod263_post0,hydro_doy,Dry_sub_humid
6,250,25,mae,standard,73.61612988963805,5,5.126061655157492,pre0_mod264_post0,hydro_doy,Dry_sub_humid
6,250,25,rmse,standard,99.47585554147506,5,5.192980976169722,pre0_mod264_post0,hydro_doy,Dry_sub_humid
6,250,25,rsq,standard,0.20172293935011534,5,0.04600213567940707,pre0_mod264_post0,hydro_doy,Dry_sub_humid
6,450,3,mae,standard,71.78912828071276,5,4.909727087319171,pre0_mod265_post0,hydro_doy,Dry_sub_humid
6,450,3,rmse,standard,99.10921307824093,5,4.877523638889128,pre0_mod265_post0,hydro_doy,Dry_sub_humid
6,450,3,rsq,standard,0.19782736509072535,5,0.03839934584416772,pre0_mod265_post0,hydro_doy,Dry_sub_humid
6,450,6,mae,standard,72.35094293619305,5,4.884775136717961,pre0_mod266_post0,hydro_doy,Dry_sub_humid
6,450,6,rmse,standard,99.04576764141105,5,4.969513646960229,pre0_mod266_post0,hydro_doy,Dry_sub_humid
6,450,6,rsq,standard,0.19885633690905513,5,0.03900927257361625,pre0_mod266_post0,hydro_doy,Dry_sub_humid
6,450,9,mae,standard,71.94461931923831,5,5.017922261337402,pre0_mod267_post0,hydro_doy,Dry_sub_humid
6,450,9,rmse,standard,98.53903893968679,5,4.949120251658225,pre0_mod267_post0,hydro_doy,Dry_sub_humid
6,450,9,rsq,standard,0.20872658536639982,5,0.04216182981271596,pre0_mod267_post0,hydro_doy,Dry_sub_humid
6,450,12,mae,standard,72.18176005506365,5,5.113188878969424,pre0_mod268_post0,hydro_doy,Dry_sub_humid
6,450,12,rmse,standard,98.51294867214287,5,4.979123146392535,pre0_mod268_post0,hydro_doy,Dry_sub_humid
6,450,12,rsq,standard,0.21367700033203899,5,0.045902595039773265,pre0_mod268_post0,hydro_doy,Dry_sub_humid
6,450,15,mae,standard,72.24729713887507,5,4.7023942463757065,pre0_mod269_post0,hydro_doy,Dry_sub_humid
6,450,15,rmse,standard,98.60496924457695,5,4.8341172182905074,pre0_mod269_post0,hydro_doy,Dry_sub_humid
6,450,15,rsq,standard,0.2059624324272797,5,0.03971521911970392,pre0_mod269_post0,hydro_doy,Dry_sub_humid
6,450,18,mae,standard,73.38874147468513,5,5.012973208014797,pre0_mod270_post0,hydro_doy,Dry_sub_humid
6,450,18,rmse,standard,99.53171095808973,5,4.877625395500555,pre0_mod270_post0,hydro_doy,Dry_sub_humid
6,450,18,rsq,standard,0.1912496218984971,5,0.04156207270911546,pre0_mod270_post0,hydro_doy,Dry_sub_humid
6,450,21,mae,standard,73.46599984334229,5,5.390797907707819,pre0_mod271_post0,hydro_doy,Dry_sub_humid
6,450,21,rmse,standard,99.27342618327489,5,5.443116813555441,pre0_mod271_post0,hydro_doy,Dry_sub_humid
6,450,21,rsq,standard,0.2037292941286425,5,0.047930326066045734,pre0_mod271_post0,hydro_doy,Dry_sub_humid
6,450,25,mae,standard,73.61643391575974,5,4.887841710665582,pre0_mod272_post0,hydro_doy,Dry_sub_humid
6,450,25,rmse,standard,99.2580071401891,5,4.8445520648442395,pre0_mod272_post0,hydro_doy,Dry_sub_humid
6,450,25,rsq,standard,0.20285904970240928,5,0.04629388564927327,pre0_mod272_post0,hydro_doy,Dry_sub_humid
6,650,3,mae,standard,71.97183475036398,5,4.925112278952912,pre0_mod273_post0,hydro_doy,Dry_sub_humid
6,650,3,rmse,standard,99.23196937906529,5,4.813847697816375,pre0_mod273_post0,hydro_doy,Dry_sub_humid
6,650,3,rsq,standard,0.19518402682165173,5,0.036633396336853086,pre0_mod273_post0,hydro_doy,Dry_sub_humid
6,650,6,mae,standard,71.8114801405179,5,4.9562589861337845,pre0_mod274_post0,hydro_doy,Dry_sub_humid
6,650,6,rmse,standard,98.76459220172248,5,4.928792388338467,pre0_mod274_post0,hydro_doy,Dry_sub_humid
6,650,6,rsq,standard,0.20279458335725162,5,0.03863687265573205,pre0_mod274_post0,hydro_doy,Dry_sub_humid
6,650,9,mae,standard,72.07754697768408,5,5.017127041275359,pre0_mod275_post0,hydro_doy,Dry_sub_humid
6,650,9,rmse,standard,98.8440898065555,5,4.887084081021125,pre0_mod275_post0,hydro_doy,Dry_sub_humid
6,650,9,rsq,standard,0.203830203429149,5,0.0419024266355256,pre0_mod275_post0,hydro_doy,Dry_sub_humid
6,650,12,mae,standard,72.29661970927305,5,4.909782858873751,pre0_mod276_post0,hydro_doy,Dry_sub_humid
6,650,12,rmse,standard,98.78123307306201,5,4.8035472856115184,pre0_mod276_post0,hydro_doy,Dry_sub_humid
6,650,12,rsq,standard,0.20488920785691522,5,0.0427376544981125,pre0_mod276_post0,hydro_doy,Dry_sub_humid
6,650,15,mae,standard,72.86311973022369,5,4.965977263570243,pre0_mod277_post0,hydro_doy,Dry_sub_humid
6,650,15,rmse,standard,99.15127318534013,5,4.946229149051626,pre0_mod277_post0,hydro_doy,Dry_sub_humid
6,650,15,rsq,standard,0.20037321391795532,5,0.041255219022535206,pre0_mod277_post0,hydro_doy,Dry_sub_humid
6,650,18,mae,standard,72.84942800563023,5,5.084284519488982,pre0_mod278_post0,hydro_doy,Dry_sub_humid
6,650,18,rmse,standard,98.94726019225537,5,4.976522591715992,pre0_mod278_post0,hydro_doy,Dry_sub_humid
6,650,18,rsq,standard,0.20692439630166104,5,0.044314986764453626,pre0_mod278_post0,hydro_doy,Dry_sub_humid
6,650,21,mae,standard,73.27874387223841,5,5.122849442035758,pre0_mod279_post0,hydro_doy,Dry_sub_humid
6,650,21,rmse,standard,98.98439061843293,5,5.116340184565131,pre0_mod279_post0,hydro_doy,Dry_sub_humid
6,650,21,rsq,standard,0.20552022398136058,5,0.04482871241428891,pre0_mod279_post0,hydro_doy,Dry_sub_humid
6,650,25,mae,standard,73.87760927792576,5,5.141499515105739,pre0_mod280_post0,hydro_doy,Dry_sub_humid
6,650,25,rmse,standard,99.74830229978774,5,5.146501804592754,pre0_mod280_post0,hydro_doy,Dry_sub_humid
6,650,25,rsq,standard,0.19712328671931312,5,0.04485286279757071,pre0_mod280_post0,hydro_doy,Dry_sub_humid
6,850,3,mae,standard,72.03012577771622,5,5.05469049956805,pre0_mod281_post0,hydro_doy,Dry_sub_humid
6,850,3,rmse,standard,99.27492441336742,5,5.021259530452705,pre0_mod281_post0,hydro_doy,Dry_sub_humid
6,850,3,rsq,standard,0.19473525624225732,5,0.04083204154438332,pre0_mod281_post0,hydro_doy,Dry_sub_humid
6,850,6,mae,standard,71.97686169231628,5,4.852157887933393,pre0_mod282_post0,hydro_doy,Dry_sub_humid
6,850,6,rmse,standard,99.19115584739406,5,4.8496429313123075,pre0_mod282_post0,hydro_doy,Dry_sub_humid
6,850,6,rsq,standard,0.19526133590839234,5,0.037245101055473157,pre0_mod282_post0,hydro_doy,Dry_sub_humid
6,850,9,mae,standard,72.08921901026767,5,4.793993096863213,pre0_mod283_post0,hydro_doy,Dry_sub_humid
6,850,9,rmse,standard,98.74165122260213,5,4.774775735005335,pre0_mod283_post0,hydro_doy,Dry_sub_humid
6,850,9,rsq,standard,0.20470014080627058,5,0.039019444985069714,pre0_mod283_post0,hydro_doy,Dry_sub_humid
6,850,12,mae,standard,72.69726446707868,5,4.998366759998266,pre0_mod284_post0,hydro_doy,Dry_sub_humid
6,850,12,rmse,standard,99.300803035817,5,5.012579401169136,pre0_mod284_post0,hydro_doy,Dry_sub_humid
6,850,12,rsq,standard,0.19815172840709944,5,0.04194993371911644,pre0_mod284_post0,hydro_doy,Dry_sub_humid
6,850,15,mae,standard,72.43120269370245,5,5.025431878115375,pre0_mod285_post0,hydro_doy,Dry_sub_humid
6,850,15,rmse,standard,98.80016593736813,5,4.967268648407029,pre0_mod285_post0,hydro_doy,Dry_sub_humid
6,850,15,rsq,standard,0.20552431323668569,5,0.04171384883677928,pre0_mod285_post0,hydro_doy,Dry_sub_humid
6,850,18,mae,standard,73.11882016270421,5,5.059033856314166,pre0_mod286_post0,hydro_doy,Dry_sub_humid
6,850,18,rmse,standard,99.39898503015633,5,4.992837559051688,pre0_mod286_post0,hydro_doy,Dry_sub_humid
6,850,18,rsq,standard,0.19953154761849398,5,0.04406490463341852,pre0_mod286_post0,hydro_doy,Dry_sub_humid
6,850,21,mae,standard,73.09352402544891,5,5.012393794662966,pre0_mod287_post0,hydro_doy,Dry_sub_humid
6,850,21,rmse,standard,99.0308670934887,5,4.933800953581991,pre0_mod287_post0,hydro_doy,Dry_sub_humid
6,850,21,rsq,standard,0.20410449401347194,5,0.04262053058156258,pre0_mod287_post0,hydro_doy,Dry_sub_humid
6,850,25,mae,standard,73.47404131635955,5,5.028792722987762,pre0_mod288_post0,hydro_doy,Dry_sub_humid
6,850,25,rmse,standard,99.37662334039304,5,5.0683408901418,pre0_mod288_post0,hydro_doy,Dry_sub_humid
6,850,25,rsq,standard,0.20106801087424814,5,0.0448763694761438,pre0_mod288_post0,hydro_doy,Dry_sub_humid
6,1050,3,mae,standard,72.00154525937185,5,4.933952821962671,pre0_mod289_post0,hydro_doy,Dry_sub_humid
6,1050,3,rmse,standard,99.27767799447466,5,4.815338771326702,pre0_mod289_post0,hydro_doy,Dry_sub_humid
6,1050,3,rsq,standard,0.19506455742236375,5,0.038188224660974275,pre0_mod289_post0,hydro_doy,Dry_sub_humid
6,1050,6,mae,standard,71.610529933441,5,4.987730229579885,pre0_mod290_post0,hydro_doy,Dry_sub_humid
6,1050,6,rmse,standard,98.69529085795263,5,4.926480365031165,pre0_mod290_post0,hydro_doy,Dry_sub_humid
6,1050,6,rsq,standard,0.20498906231498543,5,0.039620831725792977,pre0_mod290_post0,hydro_doy,Dry_sub_humid
6,1050,9,mae,standard,72.03169022789275,5,4.977817048632486,pre0_mod291_post0,hydro_doy,Dry_sub_humid
6,1050,9,rmse,standard,98.89920356491125,5,4.980146651469015,pre0_mod291_post0,hydro_doy,Dry_sub_humid
6,1050,9,rsq,standard,0.2019063976417271,5,0.03983242366288524,pre0_mod291_post0,hydro_doy,Dry_sub_humid
