mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
1,1050,18,mae,standard,0.24233948207528733,5,0.01817256362873889,pre0_mod038_post0,tau_mean_dry_down_days
1,1050,18,rmse,standard,0.2898669841801589,5,0.02306313888593236,pre0_mod038_post0,tau_mean_dry_down_days
1,1050,18,rsq,standard,0.09319709244971296,5,0.08165217440786068,pre0_mod038_post0,tau_mean_dry_down_days
1,1050,21,mae,standard,0.2414944145500451,5,0.01831153375345563,pre0_mod039_post0,tau_mean_dry_down_days
1,1050,21,rmse,standard,0.2896514346961294,5,0.023165200907926186,pre0_mod039_post0,tau_mean_dry_down_days
1,1050,21,rsq,standard,0.0996380147870221,5,0.08746129622202797,pre0_mod039_post0,tau_mean_dry_down_days
1,1050,25,mae,standard,0.24157896938567203,5,0.01851288689003958,pre0_mod040_post0,tau_mean_dry_down_days
1,1050,25,rmse,standard,0.28981639081567273,5,0.023592682756779584,pre0_mod040_post0,tau_mean_dry_down_days
1,1050,25,rsq,standard,0.10576673858718012,5,0.09396669882857715,pre0_mod040_post0,tau_mean_dry_down_days
1,1250,3,mae,standard,0.24449795364504662,5,0.016966645978301435,pre0_mod041_post0,tau_mean_dry_down_days
1,1250,3,rmse,standard,0.29333323149182455,5,0.021056684619259525,pre0_mod041_post0,tau_mean_dry_down_days
1,1250,3,rsq,standard,0.059232020273637824,5,0.040917966450132556,pre0_mod041_post0,tau_mean_dry_down_days
1,1250,6,mae,standard,0.243398795192854,5,0.017497422024686907,pre0_mod042_post0,tau_mean_dry_down_days
1,1250,6,rmse,standard,0.29259709550417046,5,0.021521453517969056,pre0_mod042_post0,tau_mean_dry_down_days
1,1250,6,rsq,standard,0.06723915583553097,5,0.04867252606965663,pre0_mod042_post0,tau_mean_dry_down_days
1,1250,9,mae,standard,0.2423748863431554,5,0.01773366095895737,pre0_mod043_post0,tau_mean_dry_down_days
1,1250,9,rmse,standard,0.2915430805205587,5,0.02196153664979679,pre0_mod043_post0,tau_mean_dry_down_days
1,1250,9,rsq,standard,0.07310370909403917,5,0.056435418488916714,pre0_mod043_post0,tau_mean_dry_down_days
1,1250,12,mae,standard,0.24228617512684428,5,0.0174346344661815,pre0_mod044_post0,tau_mean_dry_down_days
1,1250,12,rmse,standard,0.2908202979577873,5,0.021976911969590743,pre0_mod044_post0,tau_mean_dry_down_days
1,1250,12,rsq,standard,0.07747642010903316,5,0.06314577381543805,pre0_mod044_post0,tau_mean_dry_down_days
1,1250,15,mae,standard,0.24173538628534338,5,0.01831057229094649,pre0_mod045_post0,tau_mean_dry_down_days
1,1250,15,rmse,standard,0.29003961898877906,5,0.022774492321282622,pre0_mod045_post0,tau_mean_dry_down_days
1,1250,15,rsq,standard,0.09037908319124272,5,0.07467318697804766,pre0_mod045_post0,tau_mean_dry_down_days
1,1250,18,mae,standard,0.24231821633865253,5,0.01820937132072061,pre0_mod046_post0,tau_mean_dry_down_days
1,1250,18,rmse,standard,0.2904223437422538,5,0.023111905109954426,pre0_mod046_post0,tau_mean_dry_down_days
1,1250,18,rsq,standard,0.09692388980891158,5,0.08460795534911561,pre0_mod046_post0,tau_mean_dry_down_days
1,1250,21,mae,standard,0.24217232417334864,5,0.01795974414605646,pre0_mod047_post0,tau_mean_dry_down_days
1,1250,21,rmse,standard,0.2900310692873438,5,0.022694382641904202,pre0_mod047_post0,tau_mean_dry_down_days
1,1250,21,rsq,standard,0.09732358327288126,5,0.08574472376814961,pre0_mod047_post0,tau_mean_dry_down_days
1,1250,25,mae,standard,0.2419802021529445,5,0.01820271668113153,pre0_mod048_post0,tau_mean_dry_down_days
1,1250,25,rmse,standard,0.2902088602541789,5,0.0233124451334002,pre0_mod048_post0,tau_mean_dry_down_days
1,1250,25,rsq,standard,0.10464344724578094,5,0.09333780751337872,pre0_mod048_post0,tau_mean_dry_down_days
1,1450,3,mae,standard,0.2445063089145332,5,0.01713015708222085,pre0_mod049_post0,tau_mean_dry_down_days
1,1450,3,rmse,standard,0.2935900565969197,5,0.020523801770080948,pre0_mod049_post0,tau_mean_dry_down_days
1,1450,3,rsq,standard,0.051996935228284594,5,0.03335823537321325,pre0_mod049_post0,tau_mean_dry_down_days
1,1450,6,mae,standard,0.24235927892076095,5,0.017987607276984258,pre0_mod050_post0,tau_mean_dry_down_days
1,1450,6,rmse,standard,0.291211169426104,5,0.021892423725511766,pre0_mod050_post0,tau_mean_dry_down_days
1,1450,6,rsq,standard,0.07216652484205754,5,0.05326245501302531,pre0_mod050_post0,tau_mean_dry_down_days
1,1450,9,mae,standard,0.24178957613227217,5,0.017988898502847128,pre0_mod051_post0,tau_mean_dry_down_days
1,1450,9,rmse,standard,0.29042413811028855,5,0.02209504830898281,pre0_mod051_post0,tau_mean_dry_down_days
1,1450,9,rsq,standard,0.08270457364840311,5,0.06423683989625485,pre0_mod051_post0,tau_mean_dry_down_days
1,1450,12,mae,standard,0.24230346103587722,5,0.017584346278168333,pre0_mod052_post0,tau_mean_dry_down_days
1,1450,12,rmse,standard,0.2906037872367548,5,0.021961859045061344,pre0_mod052_post0,tau_mean_dry_down_days
1,1450,12,rsq,standard,0.08117138441978144,5,0.06265377629728676,pre0_mod052_post0,tau_mean_dry_down_days
1,1450,15,mae,standard,0.24261387238487847,5,0.01839553634365475,pre0_mod053_post0,tau_mean_dry_down_days
1,1450,15,rmse,standard,0.2907407564596412,5,0.022731027390777776,pre0_mod053_post0,tau_mean_dry_down_days
1,1450,15,rsq,standard,0.08652634520681038,5,0.07267974846419373,pre0_mod053_post0,tau_mean_dry_down_days
1,1450,18,mae,standard,0.24203757100773401,5,0.01802173836653986,pre0_mod054_post0,tau_mean_dry_down_days
1,1450,18,rmse,standard,0.2907592128651769,5,0.02293773074342054,pre0_mod054_post0,tau_mean_dry_down_days
1,1450,18,rsq,standard,0.09369743229435537,5,0.08068263627933146,pre0_mod054_post0,tau_mean_dry_down_days
1,1450,21,mae,standard,0.24109430505086218,5,0.018057228824899765,pre0_mod055_post0,tau_mean_dry_down_days
1,1450,21,rmse,standard,0.28909858263100097,5,0.022694293244808105,pre0_mod055_post0,tau_mean_dry_down_days
1,1450,21,rsq,standard,0.09957878950918926,5,0.08626179351331821,pre0_mod055_post0,tau_mean_dry_down_days
1,1450,25,mae,standard,0.24250334376947247,5,0.01798826238322827,pre0_mod056_post0,tau_mean_dry_down_days
1,1450,25,rmse,standard,0.2905060760081064,5,0.022863565126756507,pre0_mod056_post0,tau_mean_dry_down_days
1,1450,25,rsq,standard,0.10171128041465614,5,0.090203209957061,pre0_mod056_post0,tau_mean_dry_down_days
1,1650,3,mae,standard,0.24431455889741677,5,0.01759939887250239,pre0_mod057_post0,tau_mean_dry_down_days
1,1650,3,rmse,standard,0.29305804890832987,5,0.021009743684601293,pre0_mod057_post0,tau_mean_dry_down_days
1,1650,3,rsq,standard,0.05925345909773925,5,0.04081681766884442,pre0_mod057_post0,tau_mean_dry_down_days
1,1650,6,mae,standard,0.2427863822065648,5,0.017457874232011526,pre0_mod058_post0,tau_mean_dry_down_days
1,1650,6,rmse,standard,0.2920838528818925,5,0.021415768971818912,pre0_mod058_post0,tau_mean_dry_down_days
1,1650,6,rsq,standard,0.06640505707522111,5,0.04890364163818476,pre0_mod058_post0,tau_mean_dry_down_days
1,1650,9,mae,standard,0.24188130310519285,5,0.017876034822401323,pre0_mod059_post0,tau_mean_dry_down_days
1,1650,9,rmse,standard,0.2909702784229167,5,0.022265360231921327,pre0_mod059_post0,tau_mean_dry_down_days
1,1650,9,rsq,standard,0.08065476339452796,5,0.062290445824380196,pre0_mod059_post0,tau_mean_dry_down_days
1,1650,12,mae,standard,0.2416266607395099,5,0.01809751454318207,pre0_mod060_post0,tau_mean_dry_down_days
1,1650,12,rmse,standard,0.29039071067419714,5,0.022387379700553572,pre0_mod060_post0,tau_mean_dry_down_days
1,1650,12,rsq,standard,0.08750128883346127,5,0.07058678960587426,pre0_mod060_post0,tau_mean_dry_down_days
1,1650,15,mae,standard,0.24141145386792348,5,0.018314250810199363,pre0_mod061_post0,tau_mean_dry_down_days
1,1650,15,rmse,standard,0.28973436677450226,5,0.02295012504748869,pre0_mod061_post0,tau_mean_dry_down_days
1,1650,15,rsq,standard,0.09355114628769019,5,0.0779686629336237,pre0_mod061_post0,tau_mean_dry_down_days
1,1650,18,mae,standard,0.24211872844412677,5,0.01821519073377935,pre0_mod062_post0,tau_mean_dry_down_days
1,1650,18,rmse,standard,0.28965965415149164,5,0.02292837922090365,pre0_mod062_post0,tau_mean_dry_down_days
1,1650,18,rsq,standard,0.09915546100228737,5,0.08544714567522739,pre0_mod062_post0,tau_mean_dry_down_days
1,1650,21,mae,standard,0.24258607226178783,5,0.018295172348599047,pre0_mod063_post0,tau_mean_dry_down_days
1,1650,21,rmse,standard,0.29017936193941374,5,0.023008464235755127,pre0_mod063_post0,tau_mean_dry_down_days
1,1650,21,rsq,standard,0.09714686346199909,5,0.0860781844749716,pre0_mod063_post0,tau_mean_dry_down_days
1,1650,25,mae,standard,0.24167457075152968,5,0.018728184535982805,pre0_mod064_post0,tau_mean_dry_down_days
1,1650,25,rmse,standard,0.28929792051636055,5,0.02360272968068937,pre0_mod064_post0,tau_mean_dry_down_days
1,1650,25,rsq,standard,0.1044309780378109,5,0.09359173404205155,pre0_mod064_post0,tau_mean_dry_down_days
2,250,3,mae,standard,0.2424259716229903,5,0.017479080333696693,pre0_mod065_post0,tau_mean_dry_down_days
2,250,3,rmse,standard,0.2920968316246874,5,0.020848391249338752,pre0_mod065_post0,tau_mean_dry_down_days
2,250,3,rsq,standard,0.06503567714013095,5,0.02916333482743705,pre0_mod065_post0,tau_mean_dry_down_days
2,250,6,mae,standard,0.24303358599690228,5,0.017792374735131525,pre0_mod066_post0,tau_mean_dry_down_days
2,250,6,rmse,standard,0.2941449153418504,5,0.02222059778449631,pre0_mod066_post0,tau_mean_dry_down_days
2,250,6,rsq,standard,0.0587970153715525,5,0.03290135341891597,pre0_mod066_post0,tau_mean_dry_down_days
2,250,9,mae,standard,0.24382723611726542,5,0.01698983946842698,pre0_mod067_post0,tau_mean_dry_down_days
2,250,9,rmse,standard,0.29297351176635866,5,0.021364850726511245,pre0_mod067_post0,tau_mean_dry_down_days
2,250,9,rsq,standard,0.05678013942031575,5,0.029758186130415722,pre0_mod067_post0,tau_mean_dry_down_days
2,250,12,mae,standard,0.24102075180281046,5,0.01904165901823323,pre0_mod068_post0,tau_mean_dry_down_days
2,250,12,rmse,standard,0.2911129056492088,5,0.023409264311895845,pre0_mod068_post0,tau_mean_dry_down_days
2,250,12,rsq,standard,0.08178780636355554,5,0.05711093544351503,pre0_mod068_post0,tau_mean_dry_down_days
2,250,15,mae,standard,0.24388173076950712,5,0.018480797258259803,pre0_mod069_post0,tau_mean_dry_down_days
2,250,15,rmse,standard,0.29225128107871357,5,0.023896602892433446,pre0_mod069_post0,tau_mean_dry_down_days
2,250,15,rsq,standard,0.08599691667202022,5,0.07221399390663417,pre0_mod069_post0,tau_mean_dry_down_days
2,250,18,mae,standard,0.24123936143595492,5,0.020163671149432568,pre0_mod070_post0,tau_mean_dry_down_days
2,250,18,rmse,standard,0.28857525497334713,5,0.024898786183581063,pre0_mod070_post0,tau_mean_dry_down_days
2,250,18,rsq,standard,0.10722227770754034,5,0.0888175496722927,pre0_mod070_post0,tau_mean_dry_down_days
2,250,21,mae,standard,0.24207011429094658,5,0.019569419721262908,pre0_mod071_post0,tau_mean_dry_down_days
2,250,21,rmse,standard,0.2898058534796101,5,0.024537281993740136,pre0_mod071_post0,tau_mean_dry_down_days
2,250,21,rsq,standard,0.09632899780756903,5,0.08364800869735468,pre0_mod071_post0,tau_mean_dry_down_days
2,250,25,mae,standard,0.24433068391826954,5,0.01936413435812949,pre0_mod072_post0,tau_mean_dry_down_days
2,250,25,rmse,standard,0.2918058596634811,5,0.02466463333520658,pre0_mod072_post0,tau_mean_dry_down_days
2,250,25,rsq,standard,0.10194282389898784,5,0.09124022345758498,pre0_mod072_post0,tau_mean_dry_down_days
2,450,3,mae,standard,0.24482427276985744,5,0.016936429955695016,pre0_mod073_post0,tau_mean_dry_down_days
2,450,3,rmse,standard,0.2950820181821591,5,0.020396364862026853,pre0_mod073_post0,tau_mean_dry_down_days
2,450,3,rsq,standard,0.055657039257942215,5,0.025823704517333894,pre0_mod073_post0,tau_mean_dry_down_days
2,450,6,mae,standard,0.24234326264251788,5,0.016917423050254145,pre0_mod074_post0,tau_mean_dry_down_days
2,450,6,rmse,standard,0.29218477141082155,5,0.02081121339580381,pre0_mod074_post0,tau_mean_dry_down_days
2,450,6,rsq,standard,0.06532771135743447,5,0.038451337725307254,pre0_mod074_post0,tau_mean_dry_down_days
2,450,9,mae,standard,0.2416678210051637,5,0.018088501230500223,pre0_mod075_post0,tau_mean_dry_down_days
2,450,9,rmse,standard,0.2914888777435624,5,0.022480794689082213,pre0_mod075_post0,tau_mean_dry_down_days
2,450,9,rsq,standard,0.07070876506710924,5,0.04428569889518775,pre0_mod075_post0,tau_mean_dry_down_days
2,450,12,mae,standard,0.24170002303788019,5,0.018526084475475393,pre0_mod076_post0,tau_mean_dry_down_days
2,450,12,rmse,standard,0.2911488574882061,5,0.02378209400924067,pre0_mod076_post0,tau_mean_dry_down_days
2,450,12,rsq,standard,0.08271157424895016,5,0.0628227852891489,pre0_mod076_post0,tau_mean_dry_down_days
2,450,15,mae,standard,0.2408889795952,5,0.018617992022344314,pre0_mod077_post0,tau_mean_dry_down_days
2,450,15,rmse,standard,0.28994689954136443,5,0.02299042413610597,pre0_mod077_post0,tau_mean_dry_down_days
2,450,15,rsq,standard,0.09162527822238718,5,0.07187890119061412,pre0_mod077_post0,tau_mean_dry_down_days
2,450,18,mae,standard,0.24401125272630894,5,0.01929865529588758,pre0_mod078_post0,tau_mean_dry_down_days
2,450,18,rmse,standard,0.29102771300539154,5,0.024354994563698846,pre0_mod078_post0,tau_mean_dry_down_days
2,450,18,rsq,standard,0.09685712713833824,5,0.08110503796717237,pre0_mod078_post0,tau_mean_dry_down_days
2,450,21,mae,standard,0.24319083094203608,5,0.019178115411091413,pre0_mod079_post0,tau_mean_dry_down_days
2,450,21,rmse,standard,0.29061266822552656,5,0.024334756330396265,pre0_mod079_post0,tau_mean_dry_down_days
2,450,21,rsq,standard,0.1051034369080265,5,0.09113846430488902,pre0_mod079_post0,tau_mean_dry_down_days
2,450,25,mae,standard,0.24352966078962243,5,0.019981950711351334,pre0_mod080_post0,tau_mean_dry_down_days
2,450,25,rmse,standard,0.29114516312653993,5,0.025126419861542525,pre0_mod080_post0,tau_mean_dry_down_days
2,450,25,rsq,standard,0.09808193653004373,5,0.08799825170518004,pre0_mod080_post0,tau_mean_dry_down_days
2,650,3,mae,standard,0.24286198251196806,5,0.016292634517002875,pre0_mod081_post0,tau_mean_dry_down_days
2,650,3,rmse,standard,0.2936780904426059,5,0.020783977450902616,pre0_mod081_post0,tau_mean_dry_down_days
2,650,3,rsq,standard,0.05892256201767194,5,0.02670061469460856,pre0_mod081_post0,tau_mean_dry_down_days
2,650,6,mae,standard,0.24345301166889063,5,0.017435937504531596,pre0_mod082_post0,tau_mean_dry_down_days
2,650,6,rmse,standard,0.29404501764549684,5,0.022381866247039695,pre0_mod082_post0,tau_mean_dry_down_days
2,650,6,rsq,standard,0.061719929447591554,5,0.03627311799786386,pre0_mod082_post0,tau_mean_dry_down_days
2,650,9,mae,standard,0.2422539862870059,5,0.01750317353081197,pre0_mod083_post0,tau_mean_dry_down_days
2,650,9,rmse,standard,0.29232486155157966,5,0.021810852998302384,pre0_mod083_post0,tau_mean_dry_down_days
2,650,9,rsq,standard,0.06677519761514751,5,0.04003009905968083,pre0_mod083_post0,tau_mean_dry_down_days
2,650,12,mae,standard,0.24126104715351904,5,0.018786488808540707,pre0_mod084_post0,tau_mean_dry_down_days
2,650,12,rmse,standard,0.29089037834571707,5,0.02348172798457403,pre0_mod084_post0,tau_mean_dry_down_days
2,650,12,rsq,standard,0.08250514511616704,5,0.06216499516847702,pre0_mod084_post0,tau_mean_dry_down_days
2,650,15,mae,standard,0.24235273998069878,5,0.019248848535142644,pre0_mod085_post0,tau_mean_dry_down_days
2,650,15,rmse,standard,0.29080080092531735,5,0.024462335286937604,pre0_mod085_post0,tau_mean_dry_down_days
2,650,15,rsq,standard,0.09327076766100198,5,0.07706421663147206,pre0_mod085_post0,tau_mean_dry_down_days
2,650,18,mae,standard,0.24328286298788795,5,0.018843546057935166,pre0_mod086_post0,tau_mean_dry_down_days
2,650,18,rmse,standard,0.29144930602165164,5,0.02386133152781641,pre0_mod086_post0,tau_mean_dry_down_days
2,650,18,rsq,standard,0.09132194822847035,5,0.07654179260858425,pre0_mod086_post0,tau_mean_dry_down_days
2,650,21,mae,standard,0.24390984025131332,5,0.019211547707651218,pre0_mod087_post0,tau_mean_dry_down_days
2,650,21,rmse,standard,0.29194955111222953,5,0.0241296444184322,pre0_mod087_post0,tau_mean_dry_down_days
2,650,21,rsq,standard,0.09904254598132467,5,0.08809358659236116,pre0_mod087_post0,tau_mean_dry_down_days
2,650,25,mae,standard,0.2422928591367633,5,0.019718309356365125,pre0_mod088_post0,tau_mean_dry_down_days
2,650,25,rmse,standard,0.28970514543047693,5,0.02485139536829851,pre0_mod088_post0,tau_mean_dry_down_days
2,650,25,rsq,standard,0.10709459097511101,5,0.09629962795931421,pre0_mod088_post0,tau_mean_dry_down_days
2,850,3,mae,standard,0.24401160748869943,5,0.016486589637412157,pre0_mod089_post0,tau_mean_dry_down_days
2,850,3,rmse,standard,0.2950369944205001,5,0.02069363861239127,pre0_mod089_post0,tau_mean_dry_down_days
2,850,3,rsq,standard,0.05266937328873215,5,0.024779074242719502,pre0_mod089_post0,tau_mean_dry_down_days
2,850,6,mae,standard,0.24330187084275415,5,0.016648945181813573,pre0_mod090_post0,tau_mean_dry_down_days
2,850,6,rmse,standard,0.29361595503670274,5,0.020766537939379763,pre0_mod090_post0,tau_mean_dry_down_days
2,850,6,rsq,standard,0.05672127957235166,5,0.02993779538405542,pre0_mod090_post0,tau_mean_dry_down_days
2,850,9,mae,standard,0.24008927048113435,5,0.017799557352514976,pre0_mod091_post0,tau_mean_dry_down_days
2,850,9,rmse,standard,0.28982326316431595,5,0.02256240730592086,pre0_mod091_post0,tau_mean_dry_down_days
2,850,9,rsq,standard,0.08151763632476529,5,0.05221329887957519,pre0_mod091_post0,tau_mean_dry_down_days
2,850,12,mae,standard,0.2405320951807408,5,0.018225347511879465,pre0_mod092_post0,tau_mean_dry_down_days
2,850,12,rmse,standard,0.29013138656246945,5,0.023047211541181476,pre0_mod092_post0,tau_mean_dry_down_days
2,850,12,rsq,standard,0.08579061740750561,5,0.06000408142633225,pre0_mod092_post0,tau_mean_dry_down_days
2,850,15,mae,standard,0.24146203313402057,5,0.019649971162094746,pre0_mod093_post0,tau_mean_dry_down_days
2,850,15,rmse,standard,0.2904250184230286,5,0.024461735718449704,pre0_mod093_post0,tau_mean_dry_down_days
2,850,15,rsq,standard,0.0963896116929162,5,0.07893783057984441,pre0_mod093_post0,tau_mean_dry_down_days
2,850,18,mae,standard,0.2422940764411154,5,0.019258378444214037,pre0_mod094_post0,tau_mean_dry_down_days
2,850,18,rmse,standard,0.29031108694259355,5,0.0245767507543717,pre0_mod094_post0,tau_mean_dry_down_days
2,850,18,rsq,standard,0.10058251850124142,5,0.08161821050048361,pre0_mod094_post0,tau_mean_dry_down_days
2,850,21,mae,standard,0.24250774791781646,5,0.019769297316538797,pre0_mod095_post0,tau_mean_dry_down_days
2,850,21,rmse,standard,0.28984261863396943,5,0.02434146450919594,pre0_mod095_post0,tau_mean_dry_down_days
2,850,21,rsq,standard,0.10201055372908335,5,0.08888231788205914,pre0_mod095_post0,tau_mean_dry_down_days
2,850,25,mae,standard,0.24341068798195456,5,0.01879470751407694,pre0_mod096_post0,tau_mean_dry_down_days
2,850,25,rmse,standard,0.29108039675764125,5,0.0238695912852692,pre0_mod096_post0,tau_mean_dry_down_days
2,850,25,rsq,standard,0.09767119658888533,5,0.0845858091015243,pre0_mod096_post0,tau_mean_dry_down_days
2,1050,3,mae,standard,0.24434120539031273,5,0.016096832266687778,pre0_mod097_post0,tau_mean_dry_down_days
2,1050,3,rmse,standard,0.2945727363507914,5,0.019755366065119066,pre0_mod097_post0,tau_mean_dry_down_days
2,1050,3,rsq,standard,0.05128730739943413,5,0.02111119860886144,pre0_mod097_post0,tau_mean_dry_down_days
2,1050,6,mae,standard,0.24288599806369457,5,0.01794840240051236,pre0_mod098_post0,tau_mean_dry_down_days
2,1050,6,rmse,standard,0.29287589804963293,5,0.022255843866528208,pre0_mod098_post0,tau_mean_dry_down_days
2,1050,6,rsq,standard,0.0652060991480175,5,0.03959852666178783,pre0_mod098_post0,tau_mean_dry_down_days
2,1050,9,mae,standard,0.24230194092517976,5,0.017626617153399703,pre0_mod099_post0,tau_mean_dry_down_days
2,1050,9,rmse,standard,0.29207333540152874,5,0.022088895455117656,pre0_mod099_post0,tau_mean_dry_down_days
2,1050,9,rsq,standard,0.07057746736264588,5,0.04438898707521748,pre0_mod099_post0,tau_mean_dry_down_days
2,1050,12,mae,standard,0.24258287100871978,5,0.017817245062297225,pre0_mod100_post0,tau_mean_dry_down_days
2,1050,12,rmse,standard,0.2911719196968193,5,0.022688025237454494,pre0_mod100_post0,tau_mean_dry_down_days
2,1050,12,rsq,standard,0.08027071113640515,5,0.056983821586021964,pre0_mod100_post0,tau_mean_dry_down_days
2,1050,15,mae,standard,0.24239952925286645,5,0.019104610813666646,pre0_mod101_post0,tau_mean_dry_down_days
2,1050,15,rmse,standard,0.29127634101001676,5,0.023973940011588146,pre0_mod101_post0,tau_mean_dry_down_days
2,1050,15,rsq,standard,0.08546192586802379,5,0.06794002480049574,pre0_mod101_post0,tau_mean_dry_down_days
2,1050,18,mae,standard,0.24298786076846576,5,0.018872277029325774,pre0_mod102_post0,tau_mean_dry_down_days
2,1050,18,rmse,standard,0.29095739794087583,5,0.02383336454505421,pre0_mod102_post0,tau_mean_dry_down_days
2,1050,18,rsq,standard,0.0943398656640147,5,0.07895526102061283,pre0_mod102_post0,tau_mean_dry_down_days
2,1050,21,mae,standard,0.2441405877329622,5,0.01945387890556687,pre0_mod103_post0,tau_mean_dry_down_days
2,1050,21,rmse,standard,0.29145301577767996,5,0.024230052172280164,pre0_mod103_post0,tau_mean_dry_down_days
2,1050,21,rsq,standard,0.0928461901484696,5,0.07975349806412625,pre0_mod103_post0,tau_mean_dry_down_days
2,1050,25,mae,standard,0.2429035513016278,5,0.018736739549288294,pre0_mod104_post0,tau_mean_dry_down_days
2,1050,25,rmse,standard,0.2901189614970624,5,0.023675392049553348,pre0_mod104_post0,tau_mean_dry_down_days
2,1050,25,rsq,standard,0.10704786652587096,5,0.09168785927633884,pre0_mod104_post0,tau_mean_dry_down_days
2,1250,3,mae,standard,0.24470853364684422,5,0.016504339041087304,pre0_mod105_post0,tau_mean_dry_down_days
2,1250,3,rmse,standard,0.2944936254706148,5,0.020583122790537305,pre0_mod105_post0,tau_mean_dry_down_days
2,1250,3,rsq,standard,0.05328709378342157,5,0.02309975963219673,pre0_mod105_post0,tau_mean_dry_down_days
2,1250,6,mae,standard,0.2424681227605276,5,0.017047397278325147,pre0_mod106_post0,tau_mean_dry_down_days
2,1250,6,rmse,standard,0.29368333417938874,5,0.021095785227490255,pre0_mod106_post0,tau_mean_dry_down_days
2,1250,6,rsq,standard,0.05992190378525718,5,0.03194271052093213,pre0_mod106_post0,tau_mean_dry_down_days
2,1250,9,mae,standard,0.24189292451359717,5,0.017940126986575093,pre0_mod107_post0,tau_mean_dry_down_days
2,1250,9,rmse,standard,0.29219440950034814,5,0.0223745804985378,pre0_mod107_post0,tau_mean_dry_down_days
2,1250,9,rsq,standard,0.07187465382797223,5,0.0500347373786162,pre0_mod107_post0,tau_mean_dry_down_days
2,1250,12,mae,standard,0.24235558495620024,5,0.018484186784284904,pre0_mod108_post0,tau_mean_dry_down_days
2,1250,12,rmse,standard,0.29129892423527154,5,0.023370158065528505,pre0_mod108_post0,tau_mean_dry_down_days
2,1250,12,rsq,standard,0.08228876063701057,5,0.06333971734792342,pre0_mod108_post0,tau_mean_dry_down_days
2,1250,15,mae,standard,0.24228432395491922,5,0.01904625570716599,pre0_mod109_post0,tau_mean_dry_down_days
2,1250,15,rmse,standard,0.2909871882097795,5,0.02399291696875981,pre0_mod109_post0,tau_mean_dry_down_days
2,1250,15,rsq,standard,0.09153722790657576,5,0.07288933542476805,pre0_mod109_post0,tau_mean_dry_down_days
2,1250,18,mae,standard,0.24224972673133002,5,0.019715524109846127,pre0_mod110_post0,tau_mean_dry_down_days
2,1250,18,rmse,standard,0.2904188034372759,5,0.0244006777846159,pre0_mod110_post0,tau_mean_dry_down_days
2,1250,18,rsq,standard,0.09935576548165807,5,0.08356418086264136,pre0_mod110_post0,tau_mean_dry_down_days
2,1250,21,mae,standard,0.24367910509092455,5,0.019176483136739877,pre0_mod111_post0,tau_mean_dry_down_days
2,1250,21,rmse,standard,0.2915001953063747,5,0.023782707527666754,pre0_mod111_post0,tau_mean_dry_down_days
2,1250,21,rsq,standard,0.09288221263000554,5,0.0816916907904904,pre0_mod111_post0,tau_mean_dry_down_days
2,1250,25,mae,standard,0.24324529793030142,5,0.019444248872165792,pre0_mod112_post0,tau_mean_dry_down_days
2,1250,25,rmse,standard,0.2906759076321892,5,0.02431018947600215,pre0_mod112_post0,tau_mean_dry_down_days
2,1250,25,rsq,standard,0.09956832012026005,5,0.08758735451457401,pre0_mod112_post0,tau_mean_dry_down_days
2,1450,3,mae,standard,0.24484306050552085,5,0.01591429160136458,pre0_mod113_post0,tau_mean_dry_down_days
2,1450,3,rmse,standard,0.29505962414855114,5,0.019979930808229043,pre0_mod113_post0,tau_mean_dry_down_days
2,1450,3,rsq,standard,0.05189757364963498,5,0.020758565682246665,pre0_mod113_post0,tau_mean_dry_down_days
2,1450,6,mae,standard,0.242922752660129,5,0.017364136748939715,pre0_mod114_post0,tau_mean_dry_down_days
2,1450,6,rmse,standard,0.29306366608961676,5,0.022128814680730278,pre0_mod114_post0,tau_mean_dry_down_days
2,1450,6,rsq,standard,0.06529545275685338,5,0.03796523918498002,pre0_mod114_post0,tau_mean_dry_down_days
2,1450,9,mae,standard,0.24095474039088924,5,0.0182918832427398,pre0_mod115_post0,tau_mean_dry_down_days
2,1450,9,rmse,standard,0.291117026073939,5,0.0227220431226019,pre0_mod115_post0,tau_mean_dry_down_days
2,1450,9,rsq,standard,0.07700962347738609,5,0.049396410108201776,pre0_mod115_post0,tau_mean_dry_down_days
2,1450,12,mae,standard,0.24291675184230285,5,0.018318474576239932,pre0_mod116_post0,tau_mean_dry_down_days
2,1450,12,rmse,standard,0.2921796500944894,5,0.023218617464455266,pre0_mod116_post0,tau_mean_dry_down_days
2,1450,12,rsq,standard,0.07762193014079222,5,0.05766805331039467,pre0_mod116_post0,tau_mean_dry_down_days
2,1450,15,mae,standard,0.24254200789818825,5,0.019157570338642828,pre0_mod117_post0,tau_mean_dry_down_days
2,1450,15,rmse,standard,0.2911461073972387,5,0.023954788494962412,pre0_mod117_post0,tau_mean_dry_down_days
2,1450,15,rsq,standard,0.09228273369282518,5,0.07421859174003197,pre0_mod117_post0,tau_mean_dry_down_days
2,1450,18,mae,standard,0.2416512538181433,5,0.01973389365656535,pre0_mod118_post0,tau_mean_dry_down_days
2,1450,18,rmse,standard,0.28963528383462256,5,0.02438119242008032,pre0_mod118_post0,tau_mean_dry_down_days
2,1450,18,rsq,standard,0.09910239596858732,5,0.08262860891264942,pre0_mod118_post0,tau_mean_dry_down_days
