mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric,region_rf
10,1050,18,rsq,standard,0.6143349025480817,5,0.018331499515582644,pre0_mod486_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,21,mae,standard,42.4163676722677,5,0.6754152490559274,pre0_mod487_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,21,rmse,standard,65.84908706580333,5,1.2654404662205374,pre0_mod487_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,21,rsq,standard,0.6126946499098889,5,0.017754239164165367,pre0_mod487_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,25,mae,standard,42.86238561466862,5,0.6511127946789833,pre0_mod488_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,25,rmse,standard,66.42701088286627,5,1.1424810938674703,pre0_mod488_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,25,rsq,standard,0.6054167337437046,5,0.018264891734197947,pre0_mod488_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,3,mae,standard,41.14477532873392,5,0.83596906696934,pre0_mod489_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,3,rmse,standard,64.62688652390037,5,1.5569385111785452,pre0_mod489_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,3,rsq,standard,0.6248240005702451,5,0.018526324971261467,pre0_mod489_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,6,mae,standard,41.0332047429151,5,0.8588660437913892,pre0_mod490_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,6,rmse,standard,64.34421955105154,5,1.5028390123596083,pre0_mod490_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,6,rsq,standard,0.6286410351091253,5,0.01868010377938129,pre0_mod490_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,9,mae,standard,41.4748462154011,5,0.8672868114254572,pre0_mod491_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,9,rmse,standard,64.85271642294703,5,1.4926573878497296,pre0_mod491_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,9,rsq,standard,0.6227182036880575,5,0.019107347535944744,pre0_mod491_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,12,mae,standard,41.69662792214824,5,0.7942902820970348,pre0_mod492_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,12,rmse,standard,65.12858756568548,5,1.4194641161714954,pre0_mod492_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,12,rsq,standard,0.6201499388302907,5,0.018511924369761398,pre0_mod492_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,15,mae,standard,42.02186713633474,5,0.7803410979308152,pre0_mod493_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,15,rmse,standard,65.46562696594653,5,1.3259221025939367,pre0_mod493_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,15,rsq,standard,0.6162163122013736,5,0.018757587673579657,pre0_mod493_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,18,mae,standard,42.11469185956377,5,0.7622797711625869,pre0_mod494_post0,Zero_Flow_Days_sum,Dry_sub_humid
